acc,delta_total,eps_converted,eps_remaining,event,event_type,op,regret
3.408017199705222,1e-05,0.0,0.5,0,calibrate,calibrate,0.0
5.384188655473813,1e-05,0.0,0.5,1,calibrate,calibrate,0.0
26.39151393009758,1e-05,0.0,0.5,2,calibrate,calibrate,0.0
2.212465692189263,1e-05,0.0,0.5,3,calibrate,calibrate,0.0
12.378737789286461,1e-05,0.0,0.5,4,calibrate,calibrate,0.0
2.3142111394986884,1e-05,0.0,0.5,5,calibrate,calibrate,0.0
5.251737605316513,1e-05,0.0,0.5,6,calibrate,calibrate,0.0
16.20793252469165,1e-05,0.0,0.5,7,calibrate,calibrate,0.0
2.7499960890709394,1e-05,0.0,0.5,8,calibrate,calibrate,0.0
34.50640617825861,1e-05,0.0,0.5,9,calibrate,calibrate,0.0
11.883817482288215,1e-05,0.0,0.5,10,calibrate,calibrate,0.0
1.2920927875734516,1e-05,0.0,0.5,11,calibrate,calibrate,0.0
33.64367152232195,1e-05,0.0,0.5,12,calibrate,calibrate,0.0
26.572072703688505,1e-05,0.0,0.5,13,calibrate,calibrate,0.0
15.549938731650347,1e-05,0.0,0.5,14,calibrate,calibrate,0.0
10.543803536187598,1e-05,0.0,0.5,15,calibrate,calibrate,0.0
6.147918519157274,1e-05,0.0,0.5,16,calibrate,calibrate,0.0
14.495138151023287,1e-05,0.0,0.5,17,calibrate,calibrate,0.0
8.03420416592827,1e-05,0.0,0.5,18,calibrate,calibrate,0.0
19.394483056884106,1e-05,0.0,0.5,19,calibrate,calibrate,0.0
7.856957562398538,1e-05,0.0,0.5,20,calibrate,calibrate,0.0
3.568814976198426,1e-05,0.0,0.5,21,calibrate,calibrate,0.0
1.3270892083595651,1e-05,0.0,0.5,22,calibrate,calibrate,0.0
7.2216777632329565,1e-05,0.0,0.5,23,calibrate,calibrate,0.0
16.328316975560885,1e-05,0.0,0.5,24,calibrate,calibrate,0.0
1.0247417659076667,1e-05,0.0,0.5,25,calibrate,calibrate,0.0
6.8417396016712555,1e-05,0.0,0.5,26,calibrate,calibrate,0.0
1.9707366952284602,1e-05,0.0,0.5,27,calibrate,calibrate,0.0
4.544235503772358,1e-05,0.0,0.5,28,calibrate,calibrate,0.0
