acc,delta_total,eps_converted,eps_remaining,event,event_type,op,regret
7.014394890208449,1e-05,0.0,0.5,0,calibrate,calibrate,0.0
8.363012970247532,1e-05,0.0,0.5,1,calibrate,calibrate,0.0
8.836388292958791,1e-05,0.0,0.5,2,calibrate,calibrate,0.0
20.67098450608568,1e-05,0.0,0.5,3,calibrate,calibrate,0.0
57.65070508889155,1e-05,0.0,0.5,4,calibrate,calibrate,0.0
17.946065208252847,1e-05,0.0,0.5,5,calibrate,calibrate,0.0
0.47236159089899166,1e-05,0.0,0.5,6,calibrate,calibrate,0.0
38.56112719537305,1e-05,0.0,0.5,7,calibrate,calibrate,0.0
4.771672910246917,1e-05,0.0,0.5,8,calibrate,calibrate,0.0
15.806022460206181,1e-05,0.0,0.5,9,calibrate,calibrate,0.0
2.6806894816751896,1e-05,0.0,0.5,10,calibrate,calibrate,0.0
7.82884708392449,1e-05,0.0,0.5,11,calibrate,calibrate,0.0
26.9584262964991,1e-05,0.0,0.5,12,calibrate,calibrate,0.0
64.57716594121365,1e-05,0.0,0.5,13,calibrate,calibrate,0.0
66.85682980042894,1e-05,0.0,0.5,14,calibrate,calibrate,0.0
0.07325425225457494,1e-05,0.0,0.5,15,calibrate,calibrate,0.0
10.722386482199266,1e-05,0.0,0.5,16,calibrate,calibrate,0.0
15.282237615201328,1e-05,0.0,0.5,17,calibrate,calibrate,0.0
19.62406244382121,1e-05,0.0,0.5,18,calibrate,calibrate,0.0
31.61440473302822,1e-05,0.0,0.5,19,calibrate,calibrate,0.0
4.114338334996786,1e-05,0.0,0.5,20,calibrate,calibrate,0.0
34.936616121176236,1e-05,0.0,0.5,21,calibrate,calibrate,0.0
24.799799126456513,1e-05,0.0,0.5,22,calibrate,calibrate,0.0
21.45696673807911,1e-05,0.0,0.5,23,calibrate,calibrate,0.0
8.621810651691183,1e-05,0.0,0.5,24,calibrate,calibrate,0.0
16.02090835189973,1e-05,0.0,0.5,25,calibrate,calibrate,0.0
3.281608272331991,1e-05,0.0,0.5,26,calibrate,calibrate,0.0
18.15030629926995,1e-05,0.0,0.5,27,calibrate,calibrate,0.0
0.8161646081208556,1e-05,0.0,0.5,28,calibrate,calibrate,0.0
45.348736537780596,1e-05,0.0,0.5,29,calibrate,calibrate,0.0
29.27742782825078,1e-05,0.0,0.5,30,calibrate,calibrate,0.0
0.38338611998173455,1e-05,0.0,0.5,31,calibrate,calibrate,0.0
17.70320068262319,1e-05,0.0,0.5,32,calibrate,calibrate,0.0
6.493683911897909,1e-05,0.0,0.5,33,calibrate,calibrate,0.0
8.406043766081753,1e-05,0.0,0.5,34,calibrate,calibrate,0.0
17.27905618123011,1e-05,0.0,0.5,35,calibrate,calibrate,0.0
15.358182580756004,1e-05,0.0,0.5,36,calibrate,calibrate,0.0
22.881362920051206,1e-05,0.0,0.5,37,calibrate,calibrate,0.0
13.188831329298555,1e-05,0.0,0.5,38,calibrate,calibrate,0.0
14.926946083579919,1e-05,0.0,0.5,39,calibrate,calibrate,0.0
9.88689909676692,1e-05,0.0,0.5,40,calibrate,calibrate,0.0
24.140666760149163,1e-05,0.0,0.5,41,calibrate,calibrate,0.0
3.543615124667628,1e-05,0.0,0.5,42,calibrate,calibrate,0.0
4.917184577105582,1e-05,0.0,0.5,43,calibrate,calibrate,0.0
10.015929930037242,1e-05,0.0,0.5,44,calibrate,calibrate,0.0
17.052058391390393,1e-05,0.0,0.5,45,calibrate,calibrate,0.0
17.907288473253075,1e-05,0.0,0.5,46,calibrate,calibrate,0.0
0.5835801103584171,1e-05,0.0,0.5,47,calibrate,calibrate,0.0
2.3152678381857044,1e-05,0.0,0.5,48,calibrate,calibrate,0.0
3.550742052420777,1e-05,0.0,0.5,49,calibrate,calibrate,0.0
17.479814906540835,1e-05,,,100,warmup,warmup,305.54392916692717
6.18984224962227,1e-05,,,101,warmup,warmup,343.85807624213606
12.122087325775398,1e-05,,,102,warmup,warmup,490.80307737586065
1.0264503876070492,1e-05,,,103,warmup,warmup,491.8566777740793
8.047958591230547,1e-05,,,104,warmup,warmup,556.6263152602409
21.147077320280893,1e-05,,,105,warmup,warmup,1003.8251944501794
18.171751331026567,1e-05,,,106,warmup,warmup,1334.0377408868453
15.470222977281917,1e-05,,,107,warmup,warmup,1573.3655398536666
11.087166947782153,1e-05,,,108,warmup,warmup,1696.2908107816597
6.880667797263397,1e-05,,,109,warmup,warmup,1743.6344001179573
4.129707580720488,1e-05,,,110,warmup,warmup,1760.6888848202175
1.568608885312048,1e-05,,,111,warmup,warmup,1763.1494186552975
20.16141145650394,1e-05,,,112,warmup,warmup,2169.631930573746
13.06815130677651,1e-05,,,113,warmup,warmup,2340.408509150551
10.69823841353577,1e-05,,,114,warmup,warmup,2454.860814303403
0.09994495002706671,1e-05,,,115,warmup,warmup,2454.870803296439
4.466911961872031,1e-05,,,116,warmup,warmup,2474.8241057715545
1.2614278215025827,1e-05,,,117,warmup,warmup,2476.4153059204154
13.159718734607369,1e-05,,,118,warmup,warmup,2649.5935030943915
16.228479646325823,1e-05,,,119,warmup,warmup,2912.957054725603
3.8980292895550415,1e-05,,,120,warmup,warmup,2928.151687067832
13.704067576368873,1e-05,,,121,warmup,warmup,3115.9531552055164
5.249109603587379,1e-05,,,122,warmup,warmup,3143.5063068359896
4.491615441703439,1e-05,,,123,warmup,warmup,3163.680916112138
5.853087445730006,1e-05,,,124,warmup,warmup,3197.9395487595
0.09904161357712937,1e-05,,,125,warmup,warmup,3197.94935800072
7.629781890778428,1e-05,,,126,warmup,warmup,3256.1629297015706
11.855276293376235,1e-05,,,127,warmup,warmup,3396.710505693859
10.563095815755325,1e-05,,,128,warmup,warmup,3508.2894989066867
1.607666522406817,1e-05,,,129,warmup,warmup,3510.8740905539544
12.025473113039721,1e-05,,,130,warmup,warmup,3655.4860941463958
1.5631884966300404,1e-05,,,131,warmup,warmup,3657.9296524223923
1.9521300873872462,1e-05,,,132,warmup,warmup,3661.7404643004747
1.770190228551638,1e-05,,,133,warmup,warmup,3664.8740377457343
2.7736077635381347,1e-05,,,134,warmup,warmup,3672.566937771693
7.403004038524332,1e-05,,,135,warmup,warmup,3727.3714065661006
1.1275300562867985,1e-05,,,136,warmup,warmup,3728.6427305939305
3.0207570561126422,1e-05,,,137,warmup,warmup,3737.767703785985
0.5252771583714075,1e-05,,,138,warmup,warmup,3738.0436198790917
1.8791434802928642,1e-05,,,139,warmup,warmup,3741.5748000986187
3.7729287460344616,1e-05,,,140,warmup,warmup,3755.8097914212717
3.9297325240815173,1e-05,,,141,warmup,warmup,3771.2525891320956
4.496454882900567,1e-05,,,142,warmup,warmup,3791.470695646056
2.355482267383901,1e-05,,,143,warmup,warmup,3797.018992358016
0.30958433945042874,1e-05,,,144,warmup,warmup,3797.114834821249
4.911849451646717,1e-05,,,145,warmup,warmup,3821.241099856891
3.732039613140442,1e-05,,,146,warmup,warmup,3835.1692195309406
0.9832708452206749,1e-05,,,147,warmup,warmup,3836.1360410860016
0.7434579444717055,1e-05,,,148,warmup,warmup,3836.6887708011996
0.42474594583635383,1e-05,,,149,warmup,warmup,3836.869179919704
6.212625005775535,1e-05,,,150,warmup,warmup,3875.4658893820915
2.0735189489474437,1e-05,,,151,warmup,warmup,3879.7653702137354
4.550893394459014,1e-05,,,152,warmup,warmup,3900.4760009014663
1.165767279504415,1e-05,,,153,warmup,warmup,3901.8350142514296
2.402548949054707,1e-05,,,154,warmup,warmup,3907.6072557040334
1.3312693185529776,1e-05,,,155,warmup,warmup,3909.379533702554
0.08396783453265266,1e-05,,,156,warmup,warmup,3909.3865842997902
5.2023246446088285,1e-05,,,157,warmup,warmup,3936.4507660076947
0.0929892752879331,1e-05,,,158,warmup,warmup,3936.459413013013
2.0433992631005085,1e-05,,,159,warmup,warmup,3940.634893561453
2.8808553778241865,1e-05,,,160,warmup,warmup,3948.9342212693914
1.8720340951884753,1e-05,,,161,warmup,warmup,3952.4387329229394
7.946456794672864,1e-05,,,162,warmup,warmup,4015.584908512542
2.982359163632947,1e-05,,,163,warmup,warmup,4024.4793746934474
1.8365549793836937,1e-05,,,164,warmup,warmup,4027.8523088857464
0.5446879059579466,1e-05,,,165,warmup,warmup,4028.1489938006434
3.2797781514057993,1e-05,,,166,warmup,warmup,4038.905938523082
0.3314213207610628,1e-05,,,167,warmup,warmup,4039.015778614937
1.43691386266892,1e-05,,,168,warmup,warmup,4041.0805000636674
2.2115496626382742,1e-05,,,169,warmup,warmup,4045.9714519739828
2.9304403451859757,1e-05,,,170,warmup,warmup,4054.5589325906762
1.0229661317061818,1e-05,,,171,warmup,warmup,4055.605392297294
5.128094286043841,1e-05,,,172,warmup,warmup,4081.9027433038495
2.9052136719793893,1e-05,,,173,warmup,warmup,4090.3430097837054
0.17080951008647371,1e-05,,,174,warmup,warmup,4090.3721856724414
3.819502004618174,1e-05,,,175,warmup,warmup,4104.9607812357235
1.8065365583058712,1e-05,,,176,warmup,warmup,4108.224355572219
1.4939337554770054,1e-05,,,177,warmup,warmup,4110.456193637972
0.9236823109947498,1e-05,,,178,warmup,warmup,4111.309382649617
2.9256993921945087,1e-05,,,179,warmup,warmup,4119.869099583104
0.5585748350835393,1e-05,,,180,warmup,warmup,4120.181105429492
1.2658229025911538,1e-05,,,181,warmup,warmup,4121.783413050216
4.966167708810289,1e-05,,,182,warmup,warmup,4146.446234762246
4.4832182181803955,1e-05,,,183,warmup,warmup,4166.545480354071
2.0130566524400937,1e-05,,,184,warmup,warmup,4170.597877440004
2.5046804401208735,1e-05,,,185,warmup,warmup,4176.871301547128
1.4532623951998618,1e-05,,,186,warmup,warmup,4178.9832731364295
2.4828097523558266,1e-05,,,187,warmup,warmup,4185.147617402823
0.3152960468770205,1e-05,,,188,warmup,warmup,4185.247028999999
1.342297351696547,1e-05,,,189,warmup,warmup,4187.048791180371
2.9020765677899067,1e-05,,,190,warmup,warmup,4195.470839585686
1.6667240727972552,1e-05,,,191,warmup,warmup,4198.248808720527
0.03312788316405335,1e-05,,,192,warmup,warmup,4198.2499061771705
4.473499967310913,1e-05,,,193,warmup,warmup,4218.2621081347015
1.785825130705232,1e-05,,,194,warmup,warmup,4221.45127953216
2.377567469296273,1e-05,,,195,warmup,warmup,4227.104106603216
0.31338585424978005,1e-05,,,196,warmup,warmup,4227.202317296859
1.7060797658705855,1e-05,,,197,warmup,warmup,4230.113025464372
0.7780732214395583,1e-05,,,198,warmup,warmup,4230.718423402293
0.33279526736997145,1e-05,,,199,warmup,warmup,4230.8291760922775
1.6347510581169136,1e-05,,,200,warmup,warmup,4233.501587114292
2.4197080078883193,1e-05,,,201,warmup,warmup,4239.356573957732
2.306364202220501,1e-05,,,202,warmup,warmup,4244.675889791016
2.074008701446556,1e-05,,,203,warmup,warmup,4248.977401884692
