acc,capacity_remaining,eps_spent,event,op,regret
0.4418912210593504,1.0,0.0,50000,insert,974.8148015918738
0.19334593457824,1.0,0.0,50001,insert,974.8334929170827
0.2487276971249741,1.0,0.0,50002,insert,974.8644256507413
0.004164584173183883,1.0,0.0,50003,insert,974.864434322622
0.014732768142353247,1.0,0.0,50004,insert,974.8645428498505
0.19823521971847713,1.0,0.0,50005,insert,974.884191451019
0.045855075722212923,1.0,0.0,50006,insert,974.8852427950037
0.2936458317920021,1.0,0.0,50007,insert,974.9283567322681
0.09341931013326743,1.0,0.0,50008,insert,974.932720316021
0.08114726012817464,1.0,0.0,50009,insert,974.9360127549342
0.31221914825304165,0.0,1.0,50010,delete,974.9847531532021
