acc,capacity_remaining,eps_spent,event,op,regret
0.11528915925992989,1.0,0.0,15438,insert,282.65135743254945
0.12868195496567747,1.0,0.0,15439,insert,282.65963695531633
0.2851403697064341,1.0,0.0,15440,insert,282.70028947053447
0.2220522627903443,1.0,0.0,15441,insert,282.7249430742396
0.2869339863067163,1.0,0.0,15442,insert,282.76610863048853
0.06096775342732563,1.0,0.0,15443,insert,282.7679671639675
0.1375206955897399,1.0,0.0,15444,insert,282.77742313482526
0.08690593515082307,1.0,0.0,15445,insert,282.78119945560746
0.0062485256687447865,1.0,0.0,15446,insert,282.78121897764396
0.07387171516323754,1.0,0.0,15447,insert,282.78394749279454
0.05987921053826217,0.8,0.2,15448,delete,282.7857402527219
9340.604151828395,0.8,0.2,15449,insert,43623725.74631718
3466.939569496629,0.8,0.2,15450,insert,49633560.73558791
19124.3086446812,0.8,0.2,15451,insert,232503151.30410194
5229.430609677631,0.8,0.2,15452,insert,246176623.55481863
4534.0904469109955,0.8,0.2,15453,insert,256455611.6452034
4921.252705336072,0.8,0.2,15454,insert,268564975.7400922
17853.989129463123,0.8,0.2,15455,insert,427947439.6575859
18691.84636965594,0.8,0.2,15456,insert,602640000.0109959
2229.3899053766318,0.8,0.2,15457,insert,605125089.6860934
2947.491977735898,0.8,0.2,15458,insert,609468944.1655022
11405.480499567833,0.6,0.4,15459,delete,674511436.8785132
2629.0323902208615,0.6,0.4,15460,insert,677967342.5329285
51976.760591945545,0.6,0.4,15461,insert,2028759163.3491402
7497.859400505938,0.6,0.4,15462,insert,2056868111.1440177
16514.016864816156,0.6,0.4,15463,insert,2193224487.649734
11344.099762787557,0.6,0.4,15464,insert,2257568787.3637724
8602.670809422743,0.6,0.4,15465,insert,2294571759.8914194
10549.311740079193,0.6,0.4,15466,insert,2350215748.986106
11386.341482258445,0.6,0.4,15467,insert,2415040135.1614056
1946.2590366502907,0.6,0.4,15468,insert,2416934097.2802773
3112.661787891343,0.6,0.4,15469,insert,2421778428.9831767
2842.3685740873475,0.3999999999999999,0.6000000000000001,15470,delete,2425817958.538656
14524.84773686975,0.3999999999999999,0.6000000000000001,15471,insert,2531303559.4282813
2957.1567644396932,0.3999999999999999,0.6000000000000001,15472,insert,2535675947.493017
45806.311390758616,0.3999999999999999,0.6000000000000001,15473,insert,3584785029.1065884
3107.9433182221965,0.3999999999999999,0.6000000000000001,15474,insert,3589614684.9412293
15392.649488445744,0.3999999999999999,0.6000000000000001,15475,insert,3708081514.078304
3329.4500216436836,0.3999999999999999,0.6000000000000001,15476,insert,3713624132.801615
6023.735447143004,0.3999999999999999,0.6000000000000001,15477,insert,3731766827.170199
3369.647681194949,0.3999999999999999,0.6000000000000001,15478,insert,3737444089.91789
24638.769854571525,0.3999999999999999,0.6000000000000001,15479,insert,4040978579.8911614
16475.811872043916,0.3999999999999999,0.6000000000000001,15480,insert,4176704768.312653
50148.93729939924,0.19999999999999996,0.8,15481,delete,5434162724.442191
114.07107429590039,0.19999999999999996,0.8,15482,insert,5434169230.547187
14787.875235293472,0.19999999999999996,0.8,15483,insert,5543509857.53449
48236.772533016236,0.19999999999999996,0.8,15484,insert,6706902969.735464
28775.34815596716,0.19999999999999996,0.8,15485,insert,7120913300.484025
31248.417796593476,0.19999999999999996,0.8,15486,insert,7609145107.879255
40194.242270071,0.19999999999999996,0.8,15487,insert,8416933663.711837
21067.09703587365,0.19999999999999996,0.8,15488,insert,8638844952.471294
40156.0968369618,0.19999999999999996,0.8,15489,insert,9445101009.061022
51702.41598711828,0.19999999999999996,0.8,15490,insert,10781670918.513535
5557.659600421062,0.19999999999999996,0.8,15491,insert,10797114708.630611
17467.93727939602,0.0,1.0,15492,delete,10949679125.029068
48741.79070995262,0.0,1.0,15493,insert,12137560205.83548
3283.2268986432823,0.0,1.0,15494,insert,12142949995.269466
11460.493398862185,0.0,1.0,15495,insert,12208621449.742147
31559.58276903453,0.0,1.0,15496,insert,12706625082.019918
4277.906592029546,0.0,1.0,15497,insert,12715775324.424984
49909.55969605188,0.0,1.0,15498,insert,13961257398.951866
17424.74990246184,0.0,1.0,15499,insert,14113068353.533539
35432.68997062881,0.0,1.0,15500,insert,14740806112.810888
31785.059598355565,0.0,1.0,15501,insert,15245951119.646397
42742.81490656575,0.0,1.0,15502,insert,16159425232.714867
