acc,capacity_remaining,eps_spent,event,op,regret
0.31278997629368277,1.0,0.0,39094,insert,769.3398060850088
0.3215576144904184,1.0,0.0,39095,insert,769.3915057347272
0.04859963367173181,1.0,0.0,39096,insert,769.3926866969236
0.3284071779860537,1.0,0.0,39097,insert,769.4466123342
0.3228056839284138,1.0,0.0,39098,insert,769.4987140889883
0.1926487441807554,1.0,0.0,39099,insert,769.5172708583056
0.22029599229273322,1.0,0.0,39100,insert,769.5415360204157
0.12356392826234686,1.0,0.0,39101,insert,769.5491700425995
0.5737115852811985,1.0,0.0,39102,insert,769.7137425341424
0.10871304778380764,1.0,0.0,39103,insert,769.7196517975216
0.1385943150860598,0.0,1.0,39104,delete,769.7292559896086
