acc,capacity_remaining,eps_spent,event,op,regret
0.07598917191799481,1.0,0.0,37387,insert,708.5914127923506
0.7117238174205038,1.0,0.0,37388,insert,708.8446881884925
0.3709987259111178,1.0,0.0,37389,insert,708.9135082158062
0.682348688144959,1.0,0.0,37390,insert,709.1463080819128
0.6000982143382814,1.0,0.0,37391,insert,709.3263670153389
0.19552202159014698,1.0,0.0,37392,insert,709.3454814458022
0.3226361175300432,1.0,0.0,37393,insert,709.3975284779697
0.14366453780846478,1.0,0.0,37394,insert,709.4078482276815
0.34119471669159074,1.0,0.0,37395,insert,709.4660551450306
0.0014578701583469744,1.0,0.0,37396,insert,709.4660562077233
0.08140472692153833,0.0,1.0,37397,delete,709.4693695725059
