acc,capacity_remaining,eps_spent,event,op,regret
0.2644142684310671,1.0,0.0,9946,insert,170.53467299961852
0.08293688711871638,1.0,0.0,9947,insert,170.538112263241
0.20419091453069393,1.0,0.0,9948,insert,170.55895922802944
0.11608268185751713,1.0,0.0,9949,insert,170.56569682254306
0.18978085950066959,1.0,0.0,9950,insert,170.58370520985946
0.27548368895259046,1.0,0.0,9951,insert,170.62165084129893
0.04222679895211279,1.0,0.0,9952,insert,170.6225423925738
0.060116675197373515,1.0,0.0,9953,insert,170.6243493998922
0.18080067679231593,1.0,0.0,9954,insert,170.64069384225647
0.16943714281663835,1.0,0.0,9955,insert,170.6550483149394
0.08982766131384867,0.8888888888888888,0.1111111111111111,9956,delete,170.65908281930794
3728.4142782839876,0.8888888888888888,0.1111111111111111,9957,insert,6950707.174338774
160.30090003580204,0.8888888888888888,0.1111111111111111,9958,insert,6963555.363614918
21618.665516185836,0.8888888888888888,0.1111111111111111,9959,insert,240646904.71397623
31312.37223289635,0.8888888888888888,0.1111111111111111,9960,insert,730879232.1397054
16440.525908541284,0.8888888888888888,0.1111111111111111,9961,insert,866024678.214414
51961.030037696946,0.8888888888888888,0.1111111111111111,9962,insert,2215998999.5036364
48046.11378697656,0.8888888888888888,0.1111111111111111,9963,insert,3370213524.519186
21496.138076233845,0.8888888888888888,0.1111111111111111,9964,insert,3601255500.6154413
7996.403003355339,0.8888888888888888,0.1111111111111111,9965,insert,3633226731.1114764
21078.71478241504,0.8888888888888888,0.1111111111111111,9966,insert,3855382839.550678
54773.15610251551,0.7777777777777778,0.2222222222222222,9967,delete,5355432154.265944
11856.160271469425,0.7777777777777778,0.2222222222222222,9968,insert,5425716422.457329
32107.473972977463,0.7777777777777778,0.2222222222222222,9969,insert,5941161364.920041
96500.13263460751,0.7777777777777778,0.2222222222222222,9970,insert,10597299164.16846
25533.857190734594,0.7777777777777778,0.2222222222222222,9971,insert,10923288095.686874
45788.60818863319,0.7777777777777778,0.2222222222222222,9972,insert,11971586415.612957
5056.479726955442,0.7777777777777778,0.2222222222222222,9973,insert,11984370409.227512
60859.69238080474,0.7777777777777778,0.2222222222222222,9974,insert,13836321487.570604
65886.90103203931,0.7777777777777778,0.2222222222222222,9975,insert,16006863351.373476
39389.80958232962,0.7777777777777778,0.2222222222222222,9976,insert,16782641900.83957
26954.741992492378,0.7777777777777778,0.2222222222222222,9977,insert,17145920958.780485
4634.3424241560615,0.6666666666666667,0.3333333333333333,9978,delete,17156659523.632652
102653.659872249,0.6666666666666667,0.3333333333333333,9979,insert,22425546466.216347
33168.62583609352,0.6666666666666667,0.3333333333333333,9980,insert,22975625336.14373
139599.8699110283,0.6666666666666667,0.3333333333333333,9981,insert,32719687175.731743
16012.028134415124,0.6666666666666667,0.3333333333333333,9982,insert,32847879698.220394
102779.2203628263,0.6666666666666667,0.3333333333333333,9983,insert,38129663767.415596
62434.33970047464,0.6666666666666667,0.3333333333333333,9984,insert,40078687154.332726
101151.53443057151,0.6666666666666667,0.3333333333333333,9985,insert,45194503613.16227
72896.79856354791,0.6666666666666667,0.3333333333333333,9986,insert,47851475233.56951
41056.257046157974,0.6666666666666667,0.3333333333333333,9987,insert,48694283354.88961
42418.12878702855,0.6666666666666667,0.3333333333333333,9988,insert,49593932179.78608
15680.292150291514,0.5555555555555556,0.4444444444444444,9989,delete,49716867960.74532
49443.24604331959,0.5555555555555556,0.4444444444444444,9990,insert,50939185250.39544
192.32116987426772,0.5555555555555556,0.4444444444444444,9991,insert,50939203744.11163
9969.424866304875,0.5555555555555556,0.4444444444444444,9992,insert,50988898460.194084
41147.65469747522,0.5555555555555556,0.4444444444444444,9993,insert,51835463203.745415
56641.62223597929,0.5555555555555556,0.4444444444444444,9994,insert,53439599888.5071
8270.418539010723,0.5555555555555556,0.4444444444444444,9995,insert,53473799799.91231
74630.30521630375,0.5555555555555556,0.4444444444444444,9996,insert,56258641028.25163
25438.10904557265,0.5555555555555556,0.4444444444444444,9997,insert,56582189724.15885
22517.18755349532,0.5555555555555556,0.4444444444444444,9998,insert,56835701591.8185
86184.57453177328,0.5555555555555556,0.4444444444444444,9999,insert,60549592035.429886
42443.73905706059,0.4444444444444444,0.5555555555555556,10000,delete,61450327528.00181
45411.61716789964,0.4444444444444444,0.5555555555555556,10001,insert,62481435014.90375
38878.020313050045,0.4444444444444444,0.5555555555555556,10002,insert,63237185246.63471
