acc,capacity_remaining,eps_spent,event,op,regret
0.002324166174112907,1.0,0.0,7807,insert,144.3911826913913
0.05946720203979172,1.0,0.0,7808,insert,144.3929508654505
0.05372149924180736,1.0,0.0,7809,insert,144.3943938651909
0.1477723900881749,1.0,0.0,7810,insert,144.40531220482708
0.13339902969558626,1.0,0.0,7811,insert,144.41420985538895
0.21792806336098192,1.0,0.0,7812,insert,144.43795617578908
0.047061807915919796,1.0,0.0,7813,insert,144.43906358267125
0.3031561362150993,1.0,0.0,7814,insert,144.4850154041337
0.19851635246843724,1.0,0.0,7815,insert,144.5047197752324
0.16476019330155278,1.0,0.0,7816,insert,144.51829273588078
0.18298233624306848,0.9230769230769231,0.07692307692307693,7817,delete,144.53503400356925
31665.779345977946,0.9230769230769231,0.07692307692307693,7818,insert,501360935.32911575
60341.8219594148,0.9230769230769231,0.07692307692307693,7819,insert,2321928674.019973
41325.25599236462,0.9230769230769231,0.07692307692307693,7820,insert,3175817065.4372067
47975.516596516405,0.9230769230769231,0.07692307692307693,7821,insert,4326642161.788517
18741.80454978641,0.9230769230769231,0.07692307692307693,7822,insert,4502269780.679714
26523.515317325113,0.9230769230769231,0.07692307692307693,7823,insert,4854018213.073904
32491.85440723356,0.9230769230769231,0.07692307692307693,7824,insert,5381878514.484336
4662.154813830507,0.9230769230769231,0.07692307692307693,7825,insert,5392746358.238398
67386.04345250948,0.9230769230769231,0.07692307692307693,7826,insert,7663185784.330145
36718.603031060586,0.9230769230769231,0.07692307692307693,7827,insert,8337313688.606451
2162.1432634196076,0.8461538461538461,0.15384615384615385,7828,delete,8339651120.352226
51537.769663982566,0.8461538461538461,0.15384615384615385,7829,insert,9667721971.321087
18076.714072254552,0.8461538461538461,0.15384615384615385,7830,insert,9831105767.14611
52471.53894109483,0.8461538461538461,0.15384615384615385,7831,insert,11207736966.569527
27435.225824866946,0.8461538461538461,0.15384615384615385,7832,insert,11584082774.60025
8615.512623710256,0.8461538461538461,0.15384615384615385,7833,insert,11621196303.484905
106528.94426716983,0.8461538461538461,0.15384615384615385,7834,insert,17295404286.82379
56798.49910990558,0.8461538461538461,0.15384615384615385,7835,insert,18908439037.392765
8471.48618465951,0.8461538461538461,0.15384615384615385,7836,insert,18944322076.481205
12045.864118020632,0.8461538461538461,0.15384615384615385,7837,insert,19016873497.656113
25067.383302355793,0.8461538461538461,0.15384615384615385,7838,insert,19331060350.469727
34683.028699850074,0.7692307692307692,0.23076923076923078,7839,delete,19932516590.36704
70753.18218766683,0.7692307692307692,0.23076923076923078,7840,insert,22435522985.207626
17973.51044526724,0.7692307692307692,0.23076923076923078,7841,insert,22597046524.07069
76705.44184623689,0.7692307692307692,0.23076923076923078,7842,insert,25538908928.483906
3087.1801107847878,0.7692307692307692,0.23076923076923078,7843,insert,25543674269.002117
15146.11504740802,0.7692307692307692,0.23076923076923078,7844,insert,25658376669.516777
89500.7983356988,0.7692307692307692,0.23076923076923078,7845,insert,29663573120.88049
59729.75838346476,0.7692307692307692,0.23076923076923078,7846,insert,31447395139.15403
85789.15285192005,0.7692307692307692,0.23076923076923078,7847,insert,35127284512.67908
29329.52128568568,0.7692307692307692,0.23076923076923078,7848,insert,35557394922.10282
15459.443714817382,0.7692307692307692,0.23076923076923078,7849,insert,35676892122.08862
54423.60659314198,0.6923076923076923,0.3076923076923077,7850,delete,37157856599.39117
119827.2637459371,0.6923076923076923,0.3076923076923077,7851,insert,44337143167.810356
69967.14125622828,0.6923076923076923,0.3076923076923077,7852,insert,46784843595.59486
