acc,capacity_remaining,eps_spent,event,op,regret
0.9895340351988269,inf,0.0,0,calibrate,0.0
1.7869928876440395,inf,0.0,1,calibrate,0.0
5.699530941659981,inf,0.0,2,calibrate,0.0
7.2565212594559085,inf,0.0,3,calibrate,0.0
10.033510352317013,inf,0.0,4,calibrate,0.0
3.301068228672862,inf,0.0,5,calibrate,0.0
3.8427927553656223,inf,0.0,6,calibrate,0.0
6.520611377912942,inf,0.0,7,calibrate,0.0
2.8082346705256747,inf,0.0,8,calibrate,0.0
0.6826151245566967,inf,0.0,9,calibrate,0.0
4.0103771204884,inf,0.0,10,calibrate,0.0
0.031877439539238495,inf,0.0,11,calibrate,0.0
1.8272250803189691,inf,0.0,12,calibrate,0.0
0.026268494095648798,inf,0.0,13,calibrate,0.0
1.5944560495441806,inf,0.0,14,calibrate,0.0
7.97581268572428,inf,0.0,15,calibrate,0.0
2.0160372008929683,inf,0.0,16,calibrate,0.0
2.23746460387087,inf,0.0,17,calibrate,0.0
1.337600256239896,inf,0.0,18,calibrate,0.0
2.6557340426609075,inf,0.0,19,calibrate,0.0
2.3388064719152086,inf,0.0,20,calibrate,0.0
3.6019185413098698,inf,0.0,21,calibrate,0.0
2.175407746478161,inf,0.0,22,calibrate,0.0
5.087216021406945,inf,0.0,23,calibrate,0.0
2.754441407195282,inf,0.0,24,calibrate,0.0
2.825321746676091,inf,0.0,25,calibrate,0.0
1.968374416153067,inf,0.0,26,calibrate,0.0
1.1341236513732253,inf,0.0,27,calibrate,0.0
0.014341331915881383,inf,0.0,28,calibrate,0.0
1.3425814268802136,inf,0.0,29,calibrate,0.0
0.4396890703202261,inf,0.0,30,calibrate,0.0
1.0979007504659206,inf,0.0,31,calibrate,0.0
1.7248660458656977,inf,0.0,32,calibrate,0.0
2.1936847336194676,inf,0.0,33,calibrate,0.0
0.09265281932906988,inf,0.0,34,calibrate,0.0
1.0824879208876375,inf,0.0,35,calibrate,0.0
0.26659122223906456,inf,0.0,36,calibrate,0.0
1.4400052910175214,inf,0.0,37,calibrate,0.0
2.3476881390136453,inf,0.0,38,calibrate,0.0
2.317404188238898,inf,0.0,39,calibrate,0.0
2.323495748432878,inf,0.0,40,calibrate,0.0
2.591600611622617,inf,0.0,41,calibrate,0.0
0.4984105312952799,inf,0.0,42,calibrate,0.0
2.0205421030918895,inf,0.0,43,calibrate,0.0
1.5785762990819427,inf,0.0,44,calibrate,0.0
2.1375717553539015,inf,0.0,45,calibrate,0.0
0.39535020694448153,inf,0.0,46,calibrate,0.0
0.6583799673550237,inf,0.0,47,calibrate,0.0
0.11690784575751945,inf,0.0,48,calibrate,0.0
0.7628234546403201,inf,0.0,49,calibrate,0.0
0.8011579093512341,inf,0.0,50,calibrate,0.0
0.4696973633208863,inf,0.0,51,calibrate,0.0
2.2687987949849133,inf,0.0,52,calibrate,0.0
0.5341461898466201,inf,0.0,53,calibrate,0.0
0.508330993457395,inf,0.0,54,calibrate,0.0
1.2201568071768196,inf,0.0,55,calibrate,0.0
0.7864779414712351,inf,0.0,56,calibrate,0.0
1.53320663864138,inf,0.0,57,calibrate,0.0
0.9243463250794277,inf,0.0,58,calibrate,0.0
1.8338242011516055,inf,0.0,59,calibrate,0.0
2.6331229447075857,inf,0.0,60,calibrate,0.0
1.1715029732135118,inf,0.0,61,calibrate,0.0
0.6202655034740462,inf,0.0,62,calibrate,0.0
0.24940811956973885,inf,0.0,63,calibrate,0.0
2.4616324574842534,inf,0.0,64,calibrate,0.0
0.19713014998999923,inf,0.0,65,calibrate,0.0
0.5443883718260594,inf,0.0,66,calibrate,0.0
1.1456071177976683,inf,0.0,67,calibrate,0.0
1.84618140826952,inf,0.0,68,calibrate,0.0
0.5410996793616407,inf,0.0,69,calibrate,0.0
0.2263383223351929,inf,0.0,70,calibrate,0.0
0.525734976754817,inf,0.0,71,calibrate,0.0
0.4144245084153759,inf,0.0,72,calibrate,0.0
0.27321571381657284,inf,0.0,73,calibrate,0.0
0.5561049231519035,inf,0.0,74,calibrate,0.0
0.06882000319456383,inf,0.0,75,calibrate,0.0
0.05899750667238968,inf,0.0,76,calibrate,0.0
0.06531513368420194,inf,0.0,77,calibrate,0.0
0.8623458971368069,inf,0.0,78,calibrate,0.0
0.06032599809596029,inf,0.0,79,calibrate,0.0
0.16496232556390722,inf,0.0,80,calibrate,0.0
0.22979412892723572,inf,0.0,81,calibrate,0.0
2.0425962248272502,inf,0.0,82,calibrate,0.0
0.1538328128167893,inf,0.0,83,calibrate,0.0
0.6004392397901306,inf,0.0,84,calibrate,0.0
1.5496899243470144,inf,0.0,85,calibrate,0.0
0.6299720802585432,inf,0.0,86,calibrate,0.0
1.2671133662992244,inf,0.0,87,calibrate,0.0
0.15979166040837167,inf,0.0,88,calibrate,0.0
0.0663340698144399,inf,0.0,89,calibrate,0.0
0.07128523571013279,inf,0.0,90,calibrate,0.0
0.037390049318054785,inf,0.0,91,calibrate,0.0
0.5354883961955856,inf,0.0,92,calibrate,0.0
0.3224150819370921,inf,0.0,93,calibrate,0.0
0.21861838751633256,inf,0.0,94,calibrate,0.0
0.14957565203272738,inf,0.0,95,calibrate,0.0
0.7716718583891655,inf,0.0,96,calibrate,0.0
0.2147967101920436,inf,0.0,97,calibrate,0.0
0.1468400287099827,inf,0.0,98,calibrate,0.0
0.16043917786463346,inf,0.0,99,calibrate,0.0
0.587974220570648,inf,0.0,100,calibrate,0.0
0.7066695278218005,inf,0.0,101,calibrate,0.0
0.5494249086726102,inf,0.0,102,calibrate,0.0
0.1466384546545445,inf,0.0,103,calibrate,0.0
0.02659291999676716,inf,0.0,104,calibrate,0.0
0.14223095626186844,inf,0.0,105,calibrate,0.0
0.21832390056173634,inf,0.0,106,calibrate,0.0
0.8662170781245147,inf,0.0,107,calibrate,0.0
0.6164372358687238,inf,0.0,108,calibrate,0.0
0.3111259428306208,inf,0.0,109,calibrate,0.0
0.4029843857068989,inf,0.0,110,calibrate,0.0
0.48352593296046553,inf,0.0,111,calibrate,0.0
0.3873332090258499,inf,0.0,112,calibrate,0.0
0.2212471781587242,inf,0.0,113,calibrate,0.0
0.026800576209775606,inf,0.0,114,calibrate,0.0
0.2463220144672884,inf,0.0,115,calibrate,0.0
0.4191872243582444,inf,0.0,116,calibrate,0.0
0.9050868079017191,inf,0.0,117,calibrate,0.0
0.09128168319331831,inf,0.0,118,calibrate,0.0
0.2175336469089202,inf,0.0,119,calibrate,0.0
0.12749119144085772,inf,0.0,120,calibrate,0.0
0.016341369335191924,inf,0.0,121,calibrate,0.0
0.13316438373057382,inf,0.0,122,calibrate,0.0
0.044596655045516354,inf,0.0,123,calibrate,0.0
0.17643166621526518,inf,0.0,124,calibrate,0.0
0.3088719544132803,inf,0.0,125,calibrate,0.0
0.31503780806920734,inf,0.0,126,calibrate,0.0
0.06708485242377726,inf,0.0,127,calibrate,0.0
0.2174368390326924,inf,0.0,128,calibrate,0.0
0.04378583737219266,inf,0.0,129,calibrate,0.0
0.22605808822150708,inf,0.0,130,calibrate,0.0
0.3201286443608593,inf,0.0,131,calibrate,0.0
0.018218086465057848,inf,0.0,132,calibrate,0.0
0.39848118416146117,inf,0.0,133,calibrate,0.0
0.5035147295930984,inf,0.0,134,calibrate,0.0
0.5291673880239902,inf,0.0,135,calibrate,0.0
0.32816803586717924,inf,0.0,136,calibrate,0.0
0.1722859327926491,inf,0.0,137,calibrate,0.0
0.0142735821717217,inf,0.0,138,calibrate,0.0
0.17994959170302938,inf,0.0,139,calibrate,0.0
0.2862502515786969,inf,0.0,140,calibrate,0.0
0.05615210304424867,inf,0.0,141,calibrate,0.0
0.20470012695770978,inf,0.0,142,calibrate,0.0
0.3303689160603267,inf,0.0,143,calibrate,0.0
0.28873839481600116,inf,0.0,144,calibrate,0.0
