acc,capacity_remaining,eps_spent,event,op,regret
0.20714126358935747,inf,0.0,0,calibrate,0.0
5.454072441393435,inf,0.0,1,calibrate,0.0
0.32608831027928353,inf,0.0,2,calibrate,0.0
2.9010668653474743,inf,0.0,3,calibrate,0.0
2.3551580142972726,inf,0.0,4,calibrate,0.0
3.868856895170459,inf,0.0,5,calibrate,0.0
2.6925542207223443,inf,0.0,6,calibrate,0.0
7.2806016577479955,inf,0.0,7,calibrate,0.0
3.462225321279228,inf,0.0,8,calibrate,0.0
2.475993647899559,inf,0.0,9,calibrate,0.0
6.205647266163965,inf,0.0,10,calibrate,0.0
4.091678759791076,inf,0.0,11,calibrate,0.0
1.7279128021124253,inf,0.0,12,calibrate,0.0
0.17788373340126284,inf,0.0,13,calibrate,0.0
3.9201708084262523,inf,0.0,14,calibrate,0.0
4.320075916563465,inf,0.0,15,calibrate,0.0
2.371541921436004,inf,0.0,16,calibrate,0.0
0.98552961738483,inf,0.0,17,calibrate,0.0
0.11106725220255598,inf,0.0,18,calibrate,0.0
0.45561788898428457,inf,0.0,19,calibrate,0.0
3.136641847263153,inf,0.0,20,calibrate,0.0
5.196646291294272,inf,0.0,21,calibrate,0.0
1.099682136684141,inf,0.0,22,calibrate,0.0
0.4653392873336012,inf,0.0,23,calibrate,0.0
1.7589881565342167,inf,0.0,24,calibrate,0.0
3.0835334960021816,inf,0.0,25,calibrate,0.0
1.5934675911979834,inf,0.0,26,calibrate,0.0
2.9708555440800968,inf,0.0,27,calibrate,0.0
0.6014728734599171,inf,0.0,28,calibrate,0.0
0.3753608842231679,inf,0.0,29,calibrate,0.0
0.4687032317217268,inf,0.0,30,calibrate,0.0
2.4977984358431726,inf,0.0,31,calibrate,0.0
0.8034736361238838,inf,0.0,32,calibrate,0.0
1.579704310501402,inf,0.0,33,calibrate,0.0
1.4423052216900283,inf,0.0,34,calibrate,0.0
1.1208730343092383,inf,0.0,35,calibrate,0.0
1.8007118570975509,inf,0.0,36,calibrate,0.0
3.936579020959121,inf,0.0,37,calibrate,0.0
0.5537257370465776,inf,0.0,38,calibrate,0.0
2.248259810376421,inf,0.0,39,calibrate,0.0
1.3031955848759673,inf,0.0,40,calibrate,0.0
1.5625904646247402,inf,0.0,41,calibrate,0.0
0.007560204627619527,inf,0.0,42,calibrate,0.0
0.28053192890987466,inf,0.0,43,calibrate,0.0
1.3440700631124474,inf,0.0,44,calibrate,0.0
0.06964003722566225,inf,0.0,45,calibrate,0.0
1.274396805556231,inf,0.0,46,calibrate,0.0
1.5952791762019558,inf,0.0,47,calibrate,0.0
