acc,capacity_remaining,eps_spent,event,op,regret
0.07137021493668039,1.0,0.0,3717,insert,57.16667704796191
0.2665698527885265,1.0,0.0,3718,insert,57.20220679116976
0.13430448161425057,1.0,0.0,3719,insert,57.2112256380606
0.5605520885979725,1.0,0.0,3720,insert,57.368334960076375
0.2805428176500957,1.0,0.0,3721,insert,57.4076870963439
0.46356622073430875,1.0,0.0,3722,insert,57.51513391684684
0.05794644799548543,1.0,0.0,3723,insert,57.51681281226449
0.29373381096608764,1.0,0.0,3724,insert,57.55995258811682
0.10173047636698795,1.0,0.0,3725,insert,57.56512713302775
0.05028618408762853,1.0,0.0,3726,insert,57.5663914831828
0.4971343174530516,0.95,0.05,3727,delete,57.68996274797755
103999.77811992676,0.95,0.05,3728,insert,5407976982.186961
30358.084946455983,0.95,0.05,3729,insert,5868783642.99508
80459.25611310391,0.95,0.05,3730,insert,9105629590.132105
56024.88921060922,0.95,0.05,3731,insert,10675023695.662624
8240.68259761582,0.95,0.05,3732,insert,10708978120.499949
10605.515974652102,0.95,0.05,3733,insert,10765216605.044249
37770.54797984987,0.95,0.05,3734,insert,11478523752.393318
52867.84064151326,0.95,0.05,3735,insert,12876028039.44154
20602.384655302914,0.95,0.05,3736,insert,13088257166.18407
34312.60348521244,0.95,0.05,3737,insert,13676934545.150778
34414.93499291484,0.9,0.1,3738,delete,14269128420.434055
179797.07472953122,0.9,0.1,3739,insert,30432622461.082375
143346.48939477175,0.9,0.1,3740,insert,40706730471.98508
8709.653944603617,0.9,0.1,3741,insert,40744659507.90245
5518.370576954646,0.9,0.1,3742,insert,40759885714.81475
58955.33844871325,0.9,0.1,3743,insert,42497751680.61591
62631.06164120962,0.9,0.1,3744,insert,44459076621.76841
53380.1885682293,0.9,0.1,3745,insert,45883798887.558266
27644.966647840472,0.9,0.1,3746,insert,46265920978.03837
41827.29421230126,0.9,0.1,3747,insert,47140682248.59957
42995.317715330966,0.9,0.1,3748,insert,48064980921.320694
55499.10309821378,0.85,0.15000000000000002,3749,delete,49605056143.673775
68326.12268962349,0.85,0.15000000000000002,3750,insert,51939285664.57252
14939.451097211257,0.85,0.15000000000000002,3751,insert,52050879264.1155
9548.198682904747,0.85,0.15000000000000002,3752,insert,52096463313.159615
88161.32625329155,0.85,0.15000000000000002,3753,insert,55982673036.529274
138393.65742126666,0.85,0.15000000000000002,3754,insert,65559075243.746735
99270.75093752665,0.85,0.15000000000000002,3755,insert,70486416239.59695
39698.16211860978,0.85,0.15000000000000002,3756,insert,71274388277.39467
111202.31155606368,0.85,0.15000000000000002,3757,insert,77457365325.1006
95747.33763628345,0.85,0.15000000000000002,3758,insert,82041141657.31883
133460.57722694468,0.85,0.15000000000000002,3759,insert,90947004494.19347
40732.50868435345,0.8,0.2,3760,delete,91776573126.05392
64925.91551712127,0.8,0.2,3761,insert,93884260378.9221
60340.787857102325,0.8,0.2,3762,insert,95704765718.53001
92986.62180402693,0.8,0.2,3763,insert,100028021635.79259
41643.8744997583,0.8,0.2,3764,insert,100895127777.4684
80934.71063028231,0.8,0.2,3765,insert,104170341469.87216
44891.263221677,0.8,0.2,3766,insert,105177954226.6911
57156.0176871172,0.8,0.2,3767,insert,106811359405.61613
119251.84436371368,0.8,0.2,3768,insert,113921860597.68983
54268.214889250405,0.8,0.2,3769,insert,115394380171.32277
22169.57674139323,0.8,0.2,3770,insert,115640125237.76903
49078.201451490175,0.75,0.25,3771,delete,116844460166.62555
63818.647873175,0.75,0.25,3772,insert,118880870074.8057
112240.45242293131,0.75,0.25,3773,insert,125179829654.85785
36360.67347109656,0.75,0.25,3774,insert,125840878942.4937
27928.439148880345,0.75,0.25,3775,insert,126230877799.14006
61750.01256932899,0.75,0.25,3776,insert,128137409825.2962
43530.60580094023,0.75,0.25,3777,insert,129084866645.99463
3629.4219013101533,0.75,0.25,3778,insert,129091452997.66348
114431.21805961471,0.75,0.25,3779,insert,135638704830.96703
5593.728020704704,0.75,0.25,3780,insert,135654349727.55183
4961.092319765818,0.75,0.25,3781,insert,135666655946.05446
13398.300288536935,0.7,0.3,3782,delete,135756413171.36536
34882.09075414031,0.7,0.3,3783,insert,136364793299.05539
131626.6628136239,0.7,0.3,3784,insert,145027582480.7811
153376.45201332605,0.7,0.3,3785,insert,156789750496.87915
123753.75448451638,0.7,0.3,3786,insert,164447246371.38614
146260.5433889567,0.7,0.3,3787,insert,175143319647.60257
100278.76138383677,0.7,0.3,3788,insert,180171234639.9408
