acc,capacity_remaining,eps_spent,event,op,regret
0.7529732784364424,inf,0.0,0,calibrate,0.0
6.545126761072796,inf,0.0,1,calibrate,0.0
10.015161615477894,inf,0.0,2,calibrate,0.0
2.019530832699416,inf,0.0,3,calibrate,0.0
2.4126449857652927,inf,0.0,4,calibrate,0.0
7.216865550802749,inf,0.0,5,calibrate,0.0
5.395605385512801,inf,0.0,6,calibrate,0.0
3.594497260827945,inf,0.0,7,calibrate,0.0
3.800099782702048,inf,0.0,8,calibrate,0.0
1.6378559093758893,inf,0.0,9,calibrate,0.0
3.674112687162715,inf,0.0,10,calibrate,0.0
1.1428638885393756,inf,0.0,11,calibrate,0.0
1.2778654447521745,inf,0.0,12,calibrate,0.0
2.4762607139975827,inf,0.0,13,calibrate,0.0
0.2675179404323007,inf,0.0,14,calibrate,0.0
3.556856468158639,inf,0.0,15,calibrate,0.0
2.709148770021449,inf,0.0,16,calibrate,0.0
0.17359877189086514,inf,0.0,17,calibrate,0.0
0.5917170974046901,inf,0.0,18,calibrate,0.0
2.2359609748443217,inf,0.0,19,calibrate,0.0
0.752966142293201,inf,0.0,20,calibrate,0.0
0.6474719278344159,inf,0.0,21,calibrate,0.0
1.3621432867710759,inf,0.0,22,calibrate,0.0
1.916153725774791,inf,0.0,23,calibrate,0.0
0.1557552769805599,inf,0.0,24,calibrate,0.0
0.7489859021040659,inf,0.0,25,calibrate,0.0
0.11877240097714381,inf,0.0,26,calibrate,0.0
5.82815472523709,inf,0.0,27,calibrate,0.0
1.6998895328324952,inf,0.0,28,calibrate,0.0
3.525505040996698,inf,0.0,29,calibrate,0.0
0.4244074474859789,inf,0.0,30,calibrate,0.0
0.41802475144645435,inf,0.0,31,calibrate,0.0
3.4704695186039136,inf,0.0,32,calibrate,0.0
2.0138826032281245,inf,0.0,33,calibrate,0.0
3.9656406729534326,inf,0.0,34,calibrate,0.0
0.18166279089250614,inf,0.0,35,calibrate,0.0
1.8901484409537648,inf,0.0,36,calibrate,0.0
0.4355370958028424,inf,0.0,37,calibrate,0.0
4.785680169910071,inf,0.0,38,calibrate,0.0
2.035176982073904,inf,0.0,39,calibrate,0.0
2.5297779782450007,inf,0.0,40,calibrate,0.0
0.8519913766235674,inf,0.0,41,calibrate,0.0
2.2454117211022444,inf,0.0,42,calibrate,0.0
2.572133474420114,inf,0.0,43,calibrate,0.0
0.8942677783445809,inf,0.0,44,calibrate,0.0
0.6216479682976965,inf,0.0,45,calibrate,0.0
2.345484490433712,inf,0.0,46,calibrate,0.0
0.5705947444771649,inf,0.0,47,calibrate,0.0
2.4868005593530764,inf,0.0,48,calibrate,0.0
0.7457249338910605,inf,0.0,49,calibrate,0.0
2.539201448876337,inf,0.0,50,calibrate,0.0
5.1549483008911725,inf,0.0,51,calibrate,0.0
2.2579028958204805,inf,0.0,52,calibrate,0.0
2.097208868538909,inf,0.0,53,calibrate,0.0
0.3628578455836533,inf,0.0,54,calibrate,0.0
1.6705365076704792,inf,0.0,55,calibrate,0.0
0.1505298324107871,inf,0.0,56,calibrate,0.0
1.635212583373061,inf,0.0,57,calibrate,0.0
3.0914897389622347,inf,0.0,58,calibrate,0.0
1.5944184784588655,inf,0.0,59,calibrate,0.0
1.0334618459792213,inf,0.0,60,calibrate,0.0
3.045362530567094,inf,0.0,61,calibrate,0.0
0.7062793394566707,inf,0.0,62,calibrate,0.0
1.3894765600474805,inf,0.0,63,calibrate,0.0
2.0571623428391517,inf,0.0,64,calibrate,0.0
2.2717643097389413,inf,0.0,65,calibrate,0.0
