acc,capacity_remaining,eps_spent,event,op,regret
0.1523839877328408,1.0,0.0,50000,insert,986.6946684257019
0.09590570369516738,1.0,0.0,50001,insert,986.6992673777025
0.085531167550978,1.0,0.0,50002,insert,986.7029251680138
0.2186868345438202,1.0,0.0,50003,insert,986.7268371338153
0.7544847645588986,1.0,0.0,50004,insert,987.011460763791
0.28814085140835877,1.0,0.0,50005,insert,987.0529733389161
0.3102121471260695,1.0,0.0,50006,insert,987.1010891270283
0.46317680905476855,1.0,0.0,50007,insert,987.2083555052515
0.3585697149139806,1.0,0.0,50008,insert,987.2726416254782
0.17337020430830052,1.0,0.0,50009,insert,987.2876702393492
0.09031874943243867,0.0,1.0,50010,delete,987.2917489775987
