acc,capacity_remaining,eps_spent,event,op,regret
0.030659400567298767,1.0,0.0,50000,insert,979.9801889130451
0.054697813747639934,1.0,0.0,50001,insert,979.9816848384595
0.07524669335935563,1.0,0.0,50002,insert,979.9845158708903
0.14802980199886395,1.0,0.0,50003,insert,979.9954722820302
0.16701420446410697,1.0,0.0,50004,insert,980.0094191542765
0.2785580402290375,1.0,0.0,50005,insert,980.0482164451647
0.22428263483581956,1.0,0.0,50006,insert,980.0733677953092
0.20611761781305238,1.0,0.0,50007,insert,980.0946100314957
0.04251297294237588,1.0,0.0,50008,insert,980.0955137079299
0.18474811617739473,1.0,0.0,50009,insert,980.1125796411454
0.24890082393751456,0.0,1.0,50010,delete,980.1435554512238
